,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.38,0.41,0.43,0.44,0.52,0.29,0.55,0.4,0.47
buddata-ebxml-registry.csv,0.34,0.43,0.38,0.35,0.43,0.31,0.35,0.36,0.35
continuum-ide.csv,0.86,0.79,0.88,0.45,0.74,0.45,0.92,0.67,0.62
gtad.csv,0.67,0.86,0.6,0.72,0.55,0.47,0.88,0.67,0.83
htmlunit.csv,0.43,0.58,0.57,0.5,0.41,0.3,0.5,0.46,0.44
jsr308-langtools.csv,0.34,0.4,0.37,0.0,0.37,0.31,0.35,0.36,0.35
kaffeine.csv,0.34,0.36,0.43,0.36,0.42,0.27,0.51,0.35,0.44
stemkit.csv,0.83,0.62,0.76,0.78,0.53,0.8,0.79,0.6,0.87
taokgame.csv,0.73,0.8,0.94,0.94,0.91,0.77,0.65,0.91,0.65
