,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
bzbyte.csv,0.35,0.5,0.4,0.45,0.45,0.43
columba.csv,0.67,0.62,0.8,0.65,0.63,0.67
emftriple.csv,0.0,0.91,0.0,0.0,0.0,0.46
fluent-nhibernate.csv,0.67,0.78,0.91,0.94,0.91,0.62
gpsmid.csv,0.41,0.35,0.34,0.37,0.45,0.68
xamj.csv,0.47,0.55,0.4,0.84,0.67,0.6
