,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
bzbyte.csv,0.5,0.42,0.99,0.53,0.6,0.53
columba.csv,0.42,0.0,0.25,0.72,0.5,0.89
emftriple.csv,0.0,1.0,0.0,0.0,0.0,0.47
fluent-nhibernate.csv,0.41,0.62,0.28,1.0,0.3,0.4
gpsmid.csv,1.0,0.11,0.63,0.8,0.69,0.36
xamj.csv,0.62,0.31,0.54,0.46,0.93,0.49
