,openefm.csv,dsworkbench.csv,autofac.csv,haggle.csv,cuberok.csv,jgnash.csv,apertium.csv,gabel.csv,tmva.csv,azureus.csv,octet.csv,jchassis.csv,servicestack.csv,gephex.csv,wsmt.csv,coot.csv,icescrum.csv,synecdoche.csv,rcp-company-uibindings.csv,javaprofiler.csv
apertium.csv,2.0,0.0,0.0,0.0,0.0,22.0,1.0,12.0,0.0,5.0,4.0,67.0,0.0,0.0,1.0,5.0,1.0,71.0,1.0,0.0
autofac.csv,0.0,0.0,1.0,0.0,1.0,35.0,5.0,2.0,1.0,16.0,5.0,10.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
azureus.csv,4.0,1.0,13.0,1.0,0.0,18.0,13.0,19.0,0.0,2.0,0.0,67.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
coot.csv,1.0,65.0,0.0,0.0,3.0,56.0,7.0,20.0,1.0,19.0,5.0,10.0,62.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0
cuberok.csv,13.0,2.0,5.0,0.0,2.0,48.0,3.0,12.0,1.0,16.0,4.0,10.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0
dsworkbench.csv,99.0,1.0,1.0,0.0,4.0,9.0,0.0,99.0,1.0,2.0,0.0,67.0,62.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0
gabel.csv,0.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,3.0,6.0,13.0,67.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
gephex.csv,4.0,3.0,0.0,0.0,3.0,36.0,9.0,57.0,0.0,11.0,11.0,67.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0
haggle.csv,0.0,0.0,1.0,0.0,56.0,1.0,82.0,13.0,1.0,23.0,1.0,67.0,1.0,1.0,1.0,6.0,5.0,0.0,0.0,0.0
icescrum.csv,0.0,0.0,1.0,4.0,3.0,25.0,1.0,9.0,3.0,4.0,8.0,67.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
javaprofiler.csv,9.0,1.0,5.0,0.0,2.0,27.0,4.0,6.0,1.0,11.0,7.0,7.0,4.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0
jchassis.csv,99.0,65.0,61.0,114.0,56.0,0.0,82.0,99.0,225.0,3.0,57.0,1.0,62.0,111.0,64.0,76.0,50.0,71.0,250.0,110.0
jgnash.csv,0.0,0.0,4.0,1.0,4.0,1.0,3.0,29.0,1.0,5.0,4.0,67.0,7.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0
octet.csv,6.0,1.0,7.0,1.0,8.0,21.0,3.0,11.0,0.0,19.0,3.0,67.0,2.0,1.0,0.0,6.0,2.0,0.0,0.0,2.0
openefm.csv,2.0,0.0,5.0,0.0,4.0,48.0,0.0,1.0,1.0,0.0,57.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0
rcp-company-uibindings.csv,3.0,0.0,0.0,0.0,4.0,13.0,3.0,13.0,0.0,1.0,1.0,67.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
servicestack.csv,1.0,1.0,3.0,0.0,56.0,5.0,2.0,99.0,225.0,11.0,0.0,67.0,0.0,111.0,0.0,76.0,1.0,71.0,0.0,0.0
synecdoche.csv,3.0,0.0,3.0,1.0,4.0,26.0,2.0,23.0,0.0,2.0,9.0,67.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0
tmva.csv,1.0,2.0,4.0,0.0,3.0,56.0,6.0,18.0,1.0,21.0,4.0,67.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0
wsmt.csv,2.0,1.0,6.0,0.0,1.0,5.0,3.0,28.0,0.0,17.0,1.0,10.0,2.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0
