,openefm.csv,dsworkbench.csv,autofac.csv,haggle.csv,cuberok.csv,jgnash.csv,apertium.csv,gabel.csv,tmva.csv,azureus.csv,octet.csv,jchassis.csv,servicestack.csv,gephex.csv,wsmt.csv,coot.csv,icescrum.csv,synecdoche.csv,rcp-company-uibindings.csv,javaprofiler.csv
apertium.csv,0.61,0.87,0.89,0.7,1.0,0.15,0.57,0.12,0.67,0.33,0.29,0.0,0.5,1.0,0.33,0.25,0.38,0.0,0.96,0.8
autofac.csv,0.41,1.0,0.81,0.71,0.41,0.22,0.26,0.09,0.76,0.29,0.13,0.04,0.67,0.62,0.46,0.56,0.45,0.42,0.99,0.79
azureus.csv,0.38,0.73,0.46,0.69,0.44,0.22,0.22,0.12,0.8,0.56,0.16,0.0,0.31,0.64,0.49,0.67,0.37,0.43,0.97,0.83
coot.csv,0.2,0.0,0.67,0.68,0.41,0.1,0.23,0.09,0.78,0.25,0.1,0.03,0.0,0.59,0.53,0.69,0.32,0.39,0.95,0.68
cuberok.csv,0.31,0.67,0.5,0.67,0.56,0.16,0.32,0.13,0.76,0.26,0.14,0.04,0.2,0.6,0.67,0.43,0.36,0.46,0.97,0.79
dsworkbench.csv,0.0,0.91,0.67,0.6,0.45,0.2,0.37,0.0,0.81,0.24,1.0,0.0,0.0,0.79,0.0,0.33,0.86,0.35,0.97,0.75
gabel.csv,0.41,0.8,0.81,0.7,0.4,0.19,0.37,0.25,0.85,0.47,0.12,0.0,0.5,0.62,0.36,0.33,0.47,0.2,0.99,0.82
gephex.csv,0.35,0.76,0.5,0.63,0.39,0.18,0.3,0.07,0.74,0.29,0.11,0.0,0.29,0.77,0.47,0.53,0.39,0.41,0.95,0.6
haggle.csv,0.57,0.79,0.67,0.75,0.0,0.45,0.0,0.09,0.67,0.23,0.25,0.0,0.58,0.61,0.56,0.2,0.44,0.57,1.0,0.88
icescrum.csv,0.45,0.9,0.67,0.73,0.48,0.17,0.46,0.12,0.78,0.44,0.19,0.0,0.42,0.65,0.32,0.6,0.73,0.35,0.98,0.77
javaprofiler.csv,0.32,0.78,0.57,0.69,0.45,0.18,0.35,0.1,0.76,0.31,0.12,0.08,0.38,0.63,0.44,0.5,0.45,0.37,0.97,0.9
jchassis.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jgnash.csv,0.39,0.71,0.49,0.75,0.39,0.37,0.34,0.09,0.72,0.44,0.18,0.0,0.35,0.59,0.56,0.63,0.34,0.34,0.98,0.85
octet.csv,0.4,0.79,0.42,0.61,0.35,0.21,0.43,0.09,0.74,0.28,0.38,0.0,0.5,0.67,0.45,0.55,0.41,0.44,0.98,0.61
openefm.csv,0.52,0.76,0.64,0.7,0.45,0.17,0.5,0.19,0.77,0.38,0.0,0.13,0.8,0.77,0.45,0.46,0.43,0.5,0.96,0.56
rcp-company-uibindings.csv,0.4,0.8,0.54,0.74,0.41,0.17,0.33,0.12,0.84,0.33,0.12,0.0,0.38,0.63,0.38,0.59,0.59,0.42,1.0,0.76
servicestack.csv,0.33,0.69,0.64,0.85,0.0,0.42,0.33,0.0,0.0,0.3,0.5,0.0,0.62,0.0,0.67,0.0,0.57,0.0,1.0,1.0
synecdoche.csv,0.37,0.77,0.56,0.56,0.39,0.14,0.39,0.09,0.85,0.34,0.09,0.0,0.19,0.72,0.61,0.68,0.37,0.62,0.97,0.54
tmva.csv,0.33,0.75,0.46,0.64,0.41,0.16,0.32,0.08,0.87,0.25,0.13,0.0,0.27,0.61,0.55,0.42,0.36,0.75,0.96,0.64
wsmt.csv,0.5,0.7,0.41,0.57,0.5,0.25,0.2,0.03,0.67,0.12,0.33,0.04,0.2,0.5,0.87,0.5,0.14,0.33,0.97,0.75
