,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.0,0.2,0.49,0.11,0.33,1.0,0.61,0.02,0.06,0.11
freedom-erp.csv,0.0,0.5,0.67,0.0,0.09,1.0,0.98,0.0,0.0,0.0
jahshaka.csv,0.0,1.0,0.8,0.27,0.38,1.0,0.83,0.0,0.05,0.06
jmoney.csv,0.0,0.5,1.0,0.33,0.21,1.0,0.77,0.0,0.0,0.14
reaper3d.csv,0.0,0.0,0.15,0.26,0.9,0.94,0.47,0.0,0.0,0.88
sblim.csv,0.0,0.67,0.07,0.95,0.45,1.0,0.46,0.0,0.0,0.0
swtfox.csv,0.02,0.23,0.28,0.27,0.98,0.94,0.31,0.02,0.05,0.06
tart.csv,0.0,0.0,0.08,0.47,0.33,0.93,0.53,0.0,1.0,0.0
