,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.0,0.6,0.81,0.29,0.28,1.0,0.36,0.54,0.36,0.74
freedom-erp.csv,0.0,0.21,0.24,0.0,0.02,0.24,0.99,0.0,0.0,0.0
jahshaka.csv,0.0,0.85,0.24,0.56,0.56,0.69,0.25,0.0,0.23,0.46
jmoney.csv,0.0,0.5,0.92,0.21,0.25,0.41,0.55,0.0,0.0,0.29
reaper3d.csv,0.0,0.0,0.23,0.52,0.26,0.33,0.34,0.0,0.0,0.9
sblim.csv,0.0,0.22,0.06,0.96,0.15,0.15,0.07,0.0,0.0,0.0
swtfox.csv,0.79,0.48,0.45,0.69,0.98,0.34,0.13,0.54,0.52,0.4
tart.csv,0.0,0.0,0.06,0.37,0.02,0.27,0.23,0.0,1.0,0.0
