,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.0,0.31,0.64,0.15,0.45,1.0,0.75,0.04,0.11,0.2
freedom-erp.csv,0.0,0.27,0.31,0.0,0.04,0.33,0.98,0.0,0.0,0.0
jahshaka.csv,0.0,0.9,0.32,0.36,0.5,0.78,0.33,0.0,0.07,0.11
jmoney.csv,0.0,0.48,0.95,0.24,0.22,0.53,0.61,0.0,0.0,0.18
reaper3d.csv,0.0,0.0,0.17,0.34,0.36,0.44,0.38,0.0,0.0,0.88
sblim.csv,0.0,0.29,0.06,0.95,0.2,0.22,0.11,0.0,0.0,0.0
swtfox.csv,0.03,0.3,0.35,0.41,0.98,0.46,0.17,0.04,0.09,0.1
tart.csv,0.0,0.0,0.06,0.38,0.05,0.37,0.29,0.0,1.0,0.0
