,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,1.27,0.71,0.49,0.95,0.96,0.0,0.9,0.81,0.9,0.56
freedom-erp.csv,1.0,0.82,0.8,1.0,0.99,0.8,0.03,1.0,1.0,1.0
jahshaka.csv,1.01,0.18,0.8,0.6,0.75,0.36,0.8,1.01,0.83,0.81
jmoney.csv,1.03,0.55,0.1,0.82,0.93,0.64,0.54,1.01,1.0,0.76
reaper3d.csv,1.03,1.0,0.96,0.62,0.78,0.76,0.84,1.0,1.0,0.13
sblim.csv,1.01,0.82,1.0,0.05,0.88,0.88,0.94,1.0,1.01,1.0
swtfox.csv,0.57,0.65,0.79,0.62,0.03,0.74,0.95,0.81,0.78,0.79
tart.csv,1.03,1.0,0.99,0.69,0.98,0.81,0.84,1.0,0.0,1.01
