,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.0,0.73,0.95,0.27,0.72,1.0,1.0,1.0,1.0,0.88
freedom-erp.csv,0.0,0.18,0.2,0.0,0.02,0.2,0.99,0.0,0.0,0.0
jahshaka.csv,0.0,0.82,0.2,0.55,0.7,0.64,0.21,0.0,0.2,0.5
jmoney.csv,0.0,0.45,0.9,0.18,0.22,0.36,0.51,0.0,0.0,0.25
reaper3d.csv,0.0,0.0,0.2,0.5,0.22,0.29,0.32,0.0,0.0,0.88
sblim.csv,0.0,0.18,0.05,0.95,0.12,0.12,0.06,0.0,0.0,0.0
swtfox.csv,1.0,0.45,0.45,0.86,0.98,0.3,0.11,1.0,0.6,0.38
tart.csv,0.0,0.0,0.05,0.32,0.02,0.23,0.2,0.0,1.0,0.0
