,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.75,0.75,0.67,0.0,0.0
fluent-nhibernate.csv,0.0,0.95,0.97,0.8,0.99,0.96,0.94
geogebra.csv,0.86,0.65,0.57,0.36,0.52,0.77,0.7
hibernate.csv,0.89,0.6,0.57,0.82,0.75,0.62,0.85
jasperreports.csv,0.0,0.8,0.96,0.8,0.92,0.5,0.0
kvs.csv,0.8,0.65,0.92,0.67,0.75,0.63,0.95
phet.csv,0.96,0.98,0.79,0.49,0.86,0.98,0.98
