,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fluent-nhibernate.csv,0.0,0.03,0.38,0.0,0.25,0.12,0.94
geogebra.csv,0.15,0.19,0.58,0.75,0.79,0.94,0.35
hibernate.csv,0.05,0.46,0.54,0.5,0.95,0.51,0.59
jasperreports.csv,0.0,0.01,1.0,0.0,0.03,0.01,0.0
kvs.csv,1.0,0.19,0.65,0.0,0.29,0.41,0.59
phet.csv,0.15,0.91,0.0,0.0,0.34,0.17,0.24
