,recall,precision,pf,wins
array4j.csv,0.47000000000000003,0.195,0.52,4
chaosrts.csv,0.63,0.25,0.43,9
dxengine.csv,0.37,0.14,0.505,0
e-bio-flow.csv,0.375,0.30000000000000004,0.24,10
jbpm.csv,0.105,0.39,0.055,14
jchassis.csv,0.0,0.0,0.0,3
jmoney.csv,0.605,0.22,0.45999999999999996,7
jmonkeyengine.csv,0.425,0.20500000000000002,0.61,1
joustsim.csv,0.6950000000000001,0.28500000000000003,0.345,13
jsidplay2.csv,0.27,0.16999999999999998,0.26,6
log4net.csv,0.385,0.275,0.185,11
piccolo2d.csv,0.26,0.315,0.135,12
reaper3d.csv,0.375,0.28,0.355,8
sblim.csv,0.245,0.415,0.16,15
thedata.csv,0.71,0.25,0.68,5
tmva.csv,0.895,0.185,0.87,2
