,selenium.csv,cities3d.csv,levent.csv,xemeiah.csv,bwapi.csv,img-browse-sort.csv,somap.csv,pnotepad.csv
bwapi.csv,0.47,0.09,0.68,0.4,0.92,0.25,0.92,0.84
cities3d.csv,0.67,0.17,0.0,0.71,1.0,0.1,0.83,0.92
img-browse-sort.csv,0.67,0.11,0.79,0.61,0.65,0.56,0.92,0.89
levent.csv,0.62,0.11,0.8,0.48,0.77,0.53,0.92,0.85
pnotepad.csv,0.56,0.1,0.73,0.54,0.72,0.24,0.93,0.96
selenium.csv,0.68,0.15,0.85,0.68,0.63,0.4,0.94,0.91
somap.csv,0.54,0.09,0.68,0.43,0.79,0.29,1.0,0.85
xemeiah.csv,0.52,0.16,0.75,0.71,0.59,0.29,0.89,0.93
