,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.02,0.42,0.33,0.0,0.88,0.36,0.73,0.0,0.08,0.04
fontforge.csv,0.96,0.84,1.0,1.0,0.99,0.6,0.96,0.19,0.98,0.97
hatari.csv,0.53,0.38,0.28,0.76,0.79,0.45,0.87,0.94,0.89,0.26
jcl.csv,0.57,0.39,0.53,0.47,0.47,0.28,0.79,0.58,0.32,0.59
ltp.csv,0.24,0.61,0.86,0.76,0.48,0.6,0.87,0.52,0.78,0.65
net-snmp.csv,0.47,0.57,0.47,0.78,0.4,0.66,0.6,0.81,0.91,0.74
opde.csv,1.0,0.47,1.0,0.24,1.0,0.6,0.46,0.45,0.89,0.45
powerfolder-.csv,0.53,0.2,0.19,0.67,0.19,0.27,0.31,0.16,0.55,0.35
quantlib.csv,1.0,0.01,0.0,0.0,1.0,0.2,0.0,1.0,1.0,0.28
