,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.0,0.45,0.43,0.0,0.32,0.44,0.44,0.0,0.91,0.8
fontforge.csv,0.41,0.3,0.41,0.38,0.33,0.36,0.35,0.46,0.38,0.36
hatari.csv,0.43,0.43,0.59,0.42,0.41,0.48,0.41,0.27,0.41,0.81
jcl.csv,0.49,0.41,0.45,0.53,0.43,0.53,0.4,0.41,0.49,0.54
ltp.csv,0.88,0.42,0.45,0.46,0.47,0.45,0.42,0.56,0.47,0.5
net-snmp.csv,0.4,0.45,0.39,0.33,0.5,0.56,0.44,0.33,0.4,0.35
opde.csv,0.4,0.42,0.42,0.67,0.33,0.4,0.56,0.39,0.43,0.57
powerfolder-.csv,0.38,0.53,0.45,0.34,0.98,0.83,0.53,0.82,0.42,0.54
quantlib.csv,0.4,0.0,0.0,0.0,0.33,0.95,0.0,0.29,0.37,0.65
