,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.95,0.91,0.74,0.66,0.72,0.54,0.73
encog-java.csv,0.73,0.06,0.0,0.3,0.22,0.23,0.0
h2database.csv,0.59,0.72,0.11,0.71,0.25,0.31,0.15
haphazard.csv,0.32,0.19,0.51,0.47,0.35,0.62,0.44
jaql.csv,0.68,0.47,0.37,0.64,0.41,0.38,0.23
raven-monitoring.csv,0.5,0.43,0.69,0.34,0.07,0.85,0.21
v8.csv,0.07,0.49,0.74,0.55,0.84,0.54,0.83
