,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.13,0.15,0.45,0.48,0.62,0.21,0.92
encog-java.csv,0.27,0.1,0.0,0.85,0.58,0.13,1.0
h2database.csv,0.23,0.31,0.4,0.55,0.79,0.17,0.97
haphazard.csv,0.09,0.06,0.58,0.34,0.37,0.38,0.92
jaql.csv,0.16,0.23,0.54,0.65,0.6,0.17,1.0
raven-monitoring.csv,0.13,0.12,0.63,0.48,0.21,0.27,0.98
v8.csv,0.04,0.18,0.38,0.32,0.39,0.18,0.99
