,recall,precision,pf,pci_20,ifa,wins
atomsite.csv,0.5449999999999999,0.58,0.405,0.42,2.0,8
baadengine.csv,0.94,0.38,0.77,0.375,2.5,1
chaosrts.csv,0.495,0.47,0.395,0.485,2.5,4
chaperon.csv,0.4,0.475,0.25,0.65,2.0,11
empyrean.csv,0.0,0.0,0.0,0.0,72.0,0
hydrate.csv,0.475,0.395,0.345,0.53,2.0,3
jaxlib.csv,0.31,0.44,0.255,0.66,2.5,10
joustsim.csv,0.645,0.435,0.41,0.505,2.5,7
loki-lib.csv,0.5349999999999999,0.43,0.33499999999999996,0.51,5.0,5
owlapi.csv,0.485,0.41500000000000004,0.4,0.61,4.0,6
pamguard.csv,0.525,0.38,0.515,0.58,5.5,2
poormans.csv,0.485,0.5700000000000001,0.36,0.45999999999999996,1.5,9
