,f1,g,recall,precision,pf,wins
algebsql.csv,0.38,0.445,0.535,0.51,0.69,2
galaxium.csv,0.47,0.535,0.555,0.48,0.44999999999999996,13
hydrate.csv,0.27,0.22999999999999998,0.255,0.525,0.2,1
ivef-sdk.csv,0.405,0.43000000000000005,0.495,0.44,0.5800000000000001,3
jmri.csv,0.35,0.375,0.33499999999999996,0.49,0.17,8
jython.csv,0.595,0.525,0.81,0.49,0.735,14
kdenlive.csv,0.53,0.58,0.74,0.405,0.5700000000000001,15
ninject.csv,0.415,0.43,0.385,0.44999999999999996,0.38,5
ondex.csv,0.38,0.325,0.28,0.45,0.19,4
opentibia.csv,0.39,0.45,0.425,0.485,0.315,10
runuomondains.csv,0.455,0.445,0.395,0.445,0.22499999999999998,11
somap.csv,0.585,0.255,0.97,0.49,0.935,6
taverna.csv,0.385,0.345,0.37,0.485,0.21500000000000002,7
tigermud.csv,0.445,0.48,0.53,0.385,0.45,9
unbvision.csv,0.43,0.475,0.495,0.52,0.34,12
x-ray-mule.csv,0.275,0.32,0.29000000000000004,0.385,0.51,0
