,recall,precision,pf,pci_20,ifa,wins
algebsql.csv,0.535,0.51,0.69,0.7050000000000001,1.5,9
galaxium.csv,0.555,0.48,0.44999999999999996,0.44,3.0,2
hydrate.csv,0.255,0.525,0.2,0.685,1.0,14
ivef-sdk.csv,0.495,0.44,0.5800000000000001,0.5,2.0,1
jmri.csv,0.33499999999999996,0.49,0.17,0.755,0.0,15
jython.csv,0.81,0.49,0.735,0.49,2.5,6
kdenlive.csv,0.74,0.405,0.5700000000000001,0.38,1.0,4
ninject.csv,0.385,0.44999999999999996,0.38,0.62,0.5,7
ondex.csv,0.28,0.45,0.19,0.725,1.0,12
opentibia.csv,0.425,0.485,0.315,0.61,1.0,11
runuomondains.csv,0.395,0.445,0.22499999999999998,0.545,0.0,10
somap.csv,0.97,0.49,0.935,0.405,2.5,5
taverna.csv,0.37,0.485,0.21500000000000002,0.64,1.0,13
tigermud.csv,0.53,0.385,0.45,0.605,2.0,3
unbvision.csv,0.495,0.52,0.34,0.49,1.5,8
x-ray-mule.csv,0.29000000000000004,0.385,0.51,0.585,3.0,0
