,recall,precision,pf,pci_20,ifa,wins
adonthell.csv,0.5,0.44,0.43,0.56,2.0,8
avisynth2.csv,0.04,0.33,0.05,0.8,3.0,9
bigdata.csv,0.28,0.6,0.2,0.64,2.0,13
dsworkbench.csv,0.22,0.33,0.27,0.8,1.0,11
foursquared.csv,0.23,0.52,0.11,0.8,1.0,15
geotools.csv,0.7,0.49,0.62,0.38,1.0,5
gephex.csv,0.81,0.42,0.65,0.45,2.0,2
jgossipforum.csv,0.17,0.42,0.13,0.8,2.0,12
madman.csv,0.3,0.44,0.3,0.78,1.0,14
pokenetonline.csv,0.85,0.42,0.72,0.38,1.0,1
qmmp.csv,0.69,0.4,0.6,0.46,1.0,4
rcp-company-uibindings.csv,0.59,0.51,0.37,0.43,1.0,10
simplewebservices.csv,0.94,0.49,0.84,0.43,2.0,3
t-2.csv,0.56,0.36,0.5,0.6,2.0,6
wsmt.csv,0.12,0.18,0.13,0.75,7.0,0
yarp0.csv,0.47,0.42,0.51,0.53,1.0,7
