,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.56,0.54,0.69,0.62,0.73,0.01,0.76,0.8,0.52,0.29
ffigo.csv,0.6,0.4,0.74,0.24,0.44,0.85,0.44,0.02,0.63,0.36
ildjit.csv,0.0,0.02,0.0,0.11,0.02,0.03,0.07,0.16,0.02,0.15
proftp.csv,0.08,0.23,0.16,0.0,0.07,0.14,0.09,0.16,0.28,0.21
skia.csv,0.18,0.25,0.16,0.05,0.1,0.16,0.36,0.11,0.0,0.47
tencompetence.csv,0.44,0.29,0.06,0.05,0.39,0.11,0.37,0.07,0.07,0.0
theresa.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xstore.csv,0.44,0.37,0.35,0.41,0.0,0.59,0.39,0.55,0.5,0.38
