,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.96,0.56,0.6,0.96,0.4,0.79,0.0,0.38,0.5
arsenal-1.csv,0.81,0.34,1.0,0.42,0.28,0.76,0.36,0.3,0.25
barracudamvc.csv,1.0,0.43,0.48,0.38,0.31,0.79,0.36,0.25,0.22
irplus.csv,0.85,0.43,0.43,0.6,0.52,0.85,1.0,0.33,0.4
lite.csv,1.0,0.56,0.44,0.29,0.62,0.88,0.44,1.0,0.35
mevenide.csv,0.78,0.33,0.4,0.56,0.8,0.75,0.22,0.22,1.0
mumble.csv,0.9,0.38,0.5,0.71,1.0,0.74,0.64,0.44,0.31
ontopia.csv,0.86,0.41,0.45,0.39,0.29,0.99,0.33,0.19,0.23
openintents.csv,0.83,1.0,0.56,0.61,0.5,0.87,0.52,0.37,0.34
