,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.29,0.26,0.13,0.99,0.1,0.17,0.0,0.55,0.28
arsenal-1.csv,0.45,0.43,0.94,0.46,0.51,0.33,0.54,0.6,0.56
barracudamvc.csv,0.99,0.57,0.35,0.49,0.47,0.42,0.56,0.09,0.2
irplus.csv,0.42,0.52,0.4,0.45,0.66,0.17,1.0,0.5,0.39
lite.csv,0.15,0.26,0.18,0.11,0.45,0.11,0.19,0.94,0.28
mevenide.csv,0.16,0.3,0.09,0.27,0.37,0.14,0.1,0.16,0.88
mumble.csv,0.31,0.38,0.44,0.59,1.0,0.21,0.41,0.56,0.2
ontopia.csv,0.57,0.13,0.24,0.52,0.56,0.98,0.5,0.42,0.5
openintents.csv,0.32,1.0,0.37,0.65,0.41,0.4,0.48,0.5,0.42
