,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.9,0.88,0.76,0.96,0.86,0.46,0.95,0.5,0.71
carabiner.csv,0.71,0.46,0.41,0.46,0.32,0.37,0.46,0.88,0.64
continuum-ide.csv,0.67,0.83,0.71,0.53,0.44,0.59,0.88,0.75,0.5
gtad.csv,0.5,0.5,0.5,0.88,0.0,0.67,0.0,0.8,0.67
htmlunit.csv,0.75,0.5,0.8,0.59,0.38,0.47,0.93,0.0,0.88
jsr308-langtools.csv,0.44,0.76,0.4,0.44,0.37,0.33,0.48,0.58,0.5
kaffeine.csv,0.34,0.41,0.38,0.37,0.41,0.32,0.39,0.36,0.4
stemkit.csv,0.86,0.0,0.0,0.94,0.0,0.0,0.67,0.83,0.0
taokgame.csv,0.75,0.0,0.9,0.0,0.67,0.0,0.93,0.83,0.75
