,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.1,1.0,0.1,0.48,0.57,0.32,0.95,1.0,0.26
carabiner.csv,0.06,0.86,0.09,0.31,0.84,0.32,0.2,0.04,1.0
continuum-ide.csv,0.33,0.67,0.0,0.54,0.88,1.0,0.35,0.0,1.0
gtad.csv,1.0,1.0,0.0,0.62,1.0,0.67,1.0,0.0,0.67
htmlunit.csv,0.25,1.0,0.0,0.99,0.83,0.42,0.14,0.0,0.38
jsr308-langtools.csv,0.03,0.88,0.05,0.41,1.0,0.35,0.21,0.03,0.5
kaffeine.csv,0.03,1.0,0.11,0.31,0.61,0.3,0.21,0.09,0.31
stemkit.csv,0.0,1.0,0.0,0.56,1.0,0.0,0.33,1.0,0.0
taokgame.csv,0.0,0.0,1.0,0.0,0.67,0.0,0.2,0.17,0.22
