,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.17,0.28,0.13,0.23,0.22,0.4,0.93,0.5,0.32
carabiner.csv,0.11,0.71,0.15,0.37,0.85,0.44,0.3,0.07,1.0
continuum-ide.csv,0.4,0.15,0.0,0.54,0.61,1.0,0.32,0.0,0.17
gtad.csv,1.0,0.08,0.0,0.11,0.06,0.2,0.09,0.0,0.16
htmlunit.csv,0.33,0.08,0.0,0.96,0.74,0.44,0.11,0.0,0.2
jsr308-langtools.csv,0.06,0.45,0.08,0.5,1.0,0.49,0.3,0.05,0.5
kaffeine.csv,0.05,1.0,0.2,0.47,0.76,0.47,0.33,0.16,0.46
stemkit.csv,0.0,0.04,0.0,0.17,0.06,0.0,0.08,1.0,0.0
taokgame.csv,0.0,0.0,1.0,0.0,0.12,0.0,0.17,0.17,0.28
