,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.13,0.0,0.23,0.07,0.15,0.49,0.01,0.0,0.49
carabiner.csv,0.23,0.45,0.65,0.48,0.25,0.67,0.44,0.32,0.0
continuum-ide.csv,0.03,0.18,0.21,0.21,0.1,0.0,0.1,0.06,0.0
gtad.csv,0.0,0.0,0.02,0.02,0.0,0.03,0.0,0.07,0.02
htmlunit.csv,0.04,0.0,0.18,0.01,0.2,0.28,0.11,0.0,0.1
jsr308-langtools.csv,0.44,0.18,0.46,0.41,0.0,0.67,0.43,0.42,0.22
kaffeine.csv,1.0,0.0,0.96,0.97,0.95,1.0,0.64,0.89,0.88
stemkit.csv,0.1,0.0,0.01,0.04,0.0,0.03,0.02,0.0,0.0
taokgame.csv,0.06,0.09,0.0,0.0,0.05,0.03,0.11,0.07,0.55
