,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.5,0.16,0.2,0.15,0.13,0.53,0.9,0.33,0.41
carabiner.csv,0.5,0.61,0.5,0.47,0.87,0.71,0.57,0.17,1.0
continuum-ide.csv,0.5,0.08,0.0,0.54,0.47,1.0,0.29,0.0,0.09
gtad.csv,1.0,0.04,0.0,0.06,0.03,0.12,0.05,0.0,0.09
htmlunit.csv,0.5,0.04,0.0,0.94,0.67,0.47,0.1,0.0,0.14
jsr308-langtools.csv,0.5,0.31,0.2,0.62,1.0,0.82,0.57,0.17,0.5
kaffeine.csv,1.0,1.0,1.0,0.97,1.0,1.0,0.86,1.0,0.91
stemkit.csv,0.0,0.02,0.0,0.1,0.03,0.0,0.05,1.0,0.0
taokgame.csv,0.0,0.0,1.0,0.0,0.07,0.0,0.14,0.17,0.36
