,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.37,0.55,0.77,0.62,0.3,0.5,0.19,0.98,0.54
exordium.csv,0.64,0.54,0.87,0.6,0.33,0.49,0.22,0.2,0.47
flexpay.csv,0.41,0.24,0.55,0.57,0.35,0.5,0.13,0.27,0.29
mptvseries.csv,0.47,0.62,0.66,0.65,0.29,0.22,0.22,0.04,0.34
openmsx.csv,0.41,0.4,0.83,0.61,0.29,0.55,0.25,0.79,0.23
qtractor.csv,0.64,0.6,0.85,0.74,0.31,0.37,0.25,0.12,0.27
synergyspace.csv,0.35,0.41,0.29,0.36,0.27,0.24,0.49,0.16,0.3
tango-cs.csv,0.36,0.42,0.8,0.62,0.32,0.48,0.31,0.33,0.53
toped.csv,0.42,0.54,0.88,0.57,0.25,0.45,0.33,0.85,0.53
