,owlib.csv,xharbour.csv,prelude.csv,graphmak.csv,octave.csv,checker-framework.csv,zengine.csv,zildo.csv,opengs.csv,tokratan.csv,jmol.csv,minig.csv,moving-pictures.csv,zabbix.csv,xfce.csv,ngl.csv,mesa3d.csv,nunit.csv,elvishrayrenderer.csv
checker-framework.csv,198.0,98.5,91.5,542.0,95.5,372.5,96.5,197.5,295.0,857.5,98.5,196.0,544.0,99.0,584.5,99.0,99.0,197.0,97.5
elvishrayrenderer.csv,831.5,91.5,98.5,357.0,98.5,650.5,85.5,98.5,196.0,551.0,98.5,196.0,383.0,95.5,586.5,99.0,99.0,296.0,97.5
graphmak.csv,198.0,33.5,95.5,255.5,98.5,67.5,87.5,197.5,264.5,1189.5,98.5,97.5,548.0,99.0,0.0,99.0,612.0,277.5,97.5
jmol.csv,197.5,98.5,98.5,731.0,98.5,395.5,97.5,197.5,196.5,663.5,98.5,195.0,383.0,99.0,683.0,99.0,99.0,395.0,97.5
mesa3d.csv,1413.0,98.5,76.5,81.5,97.5,845.5,70.5,98.5,196.0,759.0,98.5,194.0,368.0,98.5,584.5,99.0,385.0,477.5,97.5
minig.csv,198.0,98.5,98.5,456.5,97.5,459.5,196.5,94.5,196.0,373.0,98.5,196.0,383.0,99.0,291.5,99.0,99.0,197.0,97.5
moving-pictures.csv,98.5,98.5,81.5,341.0,98.5,176.0,75.5,197.5,97.5,569.0,94.5,97.5,361.0,99.0,64.5,99.0,209.5,871.5,97.5
ngl.csv,198.0,98.5,98.5,643.5,97.5,395.0,97.5,98.5,196.0,663.5,98.5,196.0,288.5,99.0,93.5,98.5,279.5,98.5,94.5
nunit.csv,99.0,97.5,98.5,357.0,98.5,197.0,196.5,98.5,384.5,531.0,98.5,196.0,288.5,99.0,194.0,99.0,190.0,944.0,88.5
octave.csv,98.5,96.5,87.5,167.0,313.0,494.0,96.5,185.5,387.5,579.0,97.5,97.5,361.0,109.0,95.5,99.0,291.5,472.5,97.5
opengs.csv,98.5,98.5,91.5,257.5,207.0,85.5,194.0,197.5,97.5,724.0,97.5,196.0,351.0,98.5,488.0,95.5,197.5,197.0,97.5
owlib.csv,487.0,98.5,95.5,643.5,98.5,179.0,92.5,98.5,196.0,475.5,98.5,196.0,383.0,98.5,488.0,99.0,197.5,296.0,97.5
prelude.csv,198.0,98.5,98.5,731.0,98.5,494.0,97.5,197.5,295.0,857.5,98.5,196.0,383.0,97.5,587.5,99.0,99.0,395.0,97.5
tokratan.csv,98.5,98.5,81.5,439.5,92.0,85.5,97.5,195.5,97.5,283.5,98.5,196.0,333.0,99.0,488.5,97.5,99.0,98.5,94.5
xfce.csv,198.0,98.5,91.5,643.5,98.5,85.5,92.5,197.5,196.5,762.0,98.5,196.0,288.5,99.0,681.0,99.0,578.0,197.0,97.5
xharbour.csv,198.0,98.5,98.5,544.0,98.5,296.5,196.5,197.5,295.0,1117.0,98.5,97.5,265.5,99.0,584.5,99.0,99.0,296.0,97.5
zabbix.csv,1429.0,96.5,95.5,459.5,98.5,921.5,75.5,197.5,559.0,384.0,97.5,97.5,93.5,98.5,683.0,99.0,197.5,395.0,97.5
zengine.csv,296.5,98.5,98.5,731.0,98.5,1301.5,97.5,197.5,196.0,857.5,98.5,196.0,383.0,99.0,683.0,99.0,197.5,395.0,97.5
zildo.csv,198.0,98.5,98.5,731.0,97.5,85.5,97.5,98.5,97.5,280.5,98.5,194.0,229.5,99.0,587.5,98.5,99.0,285.5,97.5
