,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,1.0,0.8,0.81,0.75,0.67,0.63,0.62,0.78,0.98
massiv.csv,0.03,0.11,0.31,1.0,0.01,0.05,0.0,0.0,0.04
mesa3d.csv,0.72,0.16,0.88,0.5,0.49,0.67,0.65,0.54,0.31
ngl.csv,0.86,0.84,1.0,1.0,0.74,0.65,0.83,0.29,0.62
nutz.csv,0.72,0.7,0.94,1.0,0.63,0.76,0.76,0.81,0.3
ossim.csv,0.2,0.18,0.81,0.5,0.01,0.29,0.33,0.33,0.25
qmmp.csv,0.77,0.7,0.69,0.75,0.6,0.6,0.67,0.67,0.93
rcp-company-uibindings.csv,0.52,0.57,0.88,0.5,0.57,0.69,0.52,0.17,0.86
v8.csv,0.23,0.34,0.25,0.5,0.82,0.43,0.32,0.99,0.36
