,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.42,0.79,0.12,0.02,0.79,0.64,0.64,0.37,0.97
massiv.csv,0.05,0.19,0.2,0.32,0.02,0.1,0.0,0.0,0.08
mesa3d.csv,0.45,0.23,0.15,0.01,0.64,0.64,0.59,0.42,0.47
ngl.csv,0.55,0.7,0.12,0.02,0.83,0.68,0.71,0.27,0.75
nutz.csv,0.65,0.55,0.11,0.02,0.75,0.64,0.6,0.31,0.45
ossim.csv,0.29,0.26,0.27,0.03,0.03,0.38,0.42,0.29,0.4
qmmp.csv,0.54,0.65,0.15,0.02,0.73,0.64,0.72,0.3,0.95
rcp-company-uibindings.csv,0.48,0.61,0.17,0.01,0.72,0.67,0.58,0.21,0.92
v8.csv,0.2,0.38,0.07,0.01,0.9,0.44,0.34,0.35,0.52
