,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.25,0.06,0.43,0.55,0.04,0.17,0.1
bwapi.csv,0.64,0.14,1.0,0.97,0.97,0.76,1.0
gisgraphy.csv,0.98,0.97,0.43,0.47,0.49,0.85,0.0
lite.csv,0.05,0.03,0.36,0.04,0.11,0.0,0.17
ontopia.csv,0.97,1.0,0.0,0.72,0.95,0.88,0.77
smartgwt.csv,0.56,0.56,0.71,0.0,0.71,0.46,0.56
