,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.0,0.1,0.59,0.25,0.85,0.0,0.17
bwapi.csv,0.74,0.97,0.0,0.13,0.13,0.57,0.0
gisgraphy.csv,0.09,0.13,0.62,0.24,0.33,0.44,1.0
lite.csv,0.99,0.06,0.38,0.62,0.09,1.0,0.27
ontopia.csv,0.13,0.0,0.99,0.61,0.21,0.4,0.58
smartgwt.csv,0.0,0.63,0.5,0.91,0.49,0.48,0.59
