,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,1.0,0.78,1.0,0.98,0.88,0.1
lazarus-ccr.csv,0.27,0.7,0.61,0.76,1.03,0.91
lcfizvtop.csv,0.84,0.64,0.72,0.7,0.29,0.49
migen.csv,0.95,0.38,0.98,0.74,0.51,0.93
mvnforum.csv,1.0,0.72,0.46,0.9,0.92,0.94
plplot.csv,0.49,0.77,0.82,0.37,0.84,0.82
