,recall,precision,pf,pci_20,ifa,wins
atlc.csv,0.57,0.37,0.58,0.55,2.0,4
aubit4gl.csv,0.24,0.4,0.24,0.86,0.0,18
ipfilter.csv,0.79,0.39,0.71,0.46,1.0,7
jmol.csv,0.79,0.45,0.65,0.4,0.0,15
liferea.csv,0.44,0.4,0.31,0.54,2.0,6
miranda-icq.csv,0.63,0.4,0.42,0.5,2.0,8
moving-pictures.csv,0.44,0.48,0.28,0.46,1.0,16
opensim4opencog.csv,0.69,0.48,0.48,0.38,3.0,5
pclasses.csv,0.14,0.33,0.17,0.67,3.0,1
pfaedit.csv,0.46,0.41,0.22,0.5,2.0,10
plearn.csv,0.5,0.42,0.33,0.49,2.0,9
psrchive.csv,0.61,0.47,0.4,0.54,1.0,17
re2c.csv,0.33,0.37,0.36,0.76,1.0,12
rockbox.csv,0.43,0.33,0.27,0.49,3.0,0
theresa.csv,0.46,0.49,0.3,0.43,2.0,14
tktoolkit.csv,0.82,0.38,0.76,0.41,2.0,2
tzod.csv,0.25,0.48,0.17,0.51,2.0,13
yaprm.csv,0.33,0.44,0.17,0.56,2.0,11
zemljanka.csv,0.82,0.36,0.82,0.42,1.0,3
