,f1,g,recall,precision,pf,wins
auber.csv,0.49,0.6,0.81,0.35,0.64,8
emulemorph.csv,0.09,0.05,0.04,0.21,0.02,0
fceugc.csv,0.51,0.54,0.51,0.52,0.42,10
gnukeda.csv,0.37,0.34,0.72,0.33,0.76,3
gusanos.csv,0.25,0.37,0.33,0.36,0.25,4
micomt.csv,0.6,0.6,0.77,0.55,0.6,14
modplug.csv,0.49,0.55,0.86,0.36,0.75,6
ogre.csv,0.42,0.5,0.59,0.3,0.55,5
openfrag.csv,0.52,0.59,0.62,0.56,0.41,13
oscarmcmaster.csv,0.41,0.49,0.44,0.53,0.31,7
pidgin.csv,0.5,0.56,0.54,0.5,0.36,11
repositorium.csv,0.36,0.34,0.35,0.31,0.45,2
unimrcp.csv,0.46,0.5,0.46,0.6,0.38,9
xapian.csv,0.55,0.57,0.68,0.58,0.61,12
xqilla.csv,0.28,0.3,0.27,0.3,0.44,1
