,recall,precision,pf,pci_20,ifa,wins
auber.csv,0.81,0.35,0.64,0.45,2.0,3
emulemorph.csv,0.04,0.21,0.02,0.67,2.0,5
fceugc.csv,0.51,0.52,0.42,0.44,1.0,11
gnukeda.csv,0.72,0.33,0.76,0.47,1.0,4
gusanos.csv,0.33,0.36,0.25,0.5,1.0,7
micomt.csv,0.77,0.55,0.6,0.47,2.0,9
modplug.csv,0.86,0.36,0.75,0.41,2.0,1
ogre.csv,0.59,0.3,0.55,0.55,1.0,6
openfrag.csv,0.62,0.56,0.41,0.46,2.0,10
oscarmcmaster.csv,0.44,0.53,0.31,0.55,3.0,8
pidgin.csv,0.54,0.5,0.36,0.51,1.0,13
repositorium.csv,0.35,0.31,0.45,0.59,3.0,2
unimrcp.csv,0.46,0.6,0.38,0.54,2.0,12
xapian.csv,0.68,0.58,0.61,0.53,1.0,14
xqilla.csv,0.27,0.3,0.44,0.64,4.0,0
