,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
amanda.csv,0.0,0.0,2.0,1.0,0.0
empyrean.csv,0.0,8.0,10.0,5.0,0.0
mplayer-ce.csv,0.0,2.0,4.0,13.0,0.0
nutz.csv,2.0,1.0,0.0,2.0,0.0
yafdotnet.csv,0.0,3.0,2.0,0.0,4.0
