,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,1.0,0.0,1.0,4.0
n2cms.csv,0.0,6.0,12.0,13.0
nassp.csv,0.0,0.0,0.0,0.0
nug.csv,2.0,5.0,0.0,6.0
