,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,vienna-add-in.csv,mptvseries.csv,sbml.csv,wow-qrsk.csv,mp-rechnungs-und-kundenverwaltung.csv,galaxium.csv,itext.csv,smartgwt.csv,fityk.csv,mecat.csv,kolmafia.csv,pixel-commandos.csv,quantlib.csv
fityk.csv,51.0,369.0,116.0,12.0,0.0,0.0,2.0,0.0,4.0,0.0,115.0,0.0,6.0,7.0,1.0,0.0,8.0,2.0,8.0,4.0
galaxium.csv,6.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,6.0,0.0,0.0,3.0,12.0,1.0,25.0,3.0,8.0,3.0
itext.csv,6.0,21.0,5.0,62.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,1.0,5.0,0.0,1.0,2.0,6.0,1.0,94.0,5.0
jahshakafx.csv,0.0,12.0,51.0,8.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,6.0,2.0,1.0,11.0,1.0,14.0,0.0,12.0,1.0
kolmafia.csv,3.0,7.0,57.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,9.0,2.0,3.0,1.0,1.0,0.0,18.0,0.0,94.0,3.0
mecat.csv,338.0,2958.0,553.0,189.0,60.0,222.0,54.0,123.0,49.0,107.0,938.0,148.0,121.0,1.0,0.0,65.0,0.0,85.0,94.0,118.0
mp-rechnungs-und-kundenverwaltung.csv,94.0,2.0,31.0,58.0,0.0,0.0,13.0,0.0,3.0,1.0,29.0,0.0,7.0,7.0,1.0,0.0,5.0,5.0,94.0,4.0
mptvseries.csv,53.0,3.0,40.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,50.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,27.0,21.0
novembre.csv,1.0,16.0,33.0,17.0,0.0,1.0,0.0,0.0,5.0,1.0,15.0,0.0,1.0,0.0,14.0,1.0,5.0,2.0,6.0,8.0
ns-3.csv,16.0,3.0,30.0,23.0,3.0,0.0,2.0,0.0,3.0,0.0,53.0,3.0,2.0,3.0,1.0,1.0,28.0,3.0,8.0,0.0
nullc.csv,99.0,3.0,45.0,73.0,0.0,0.0,6.0,4.0,1.0,1.0,29.0,2.0,6.0,1.0,2.0,0.0,7.0,0.0,56.0,10.0
pixel-commandos.csv,44.0,0.0,12.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,6.0,148.0,121.0,63.0,0.0,0.0,62.0,85.0,0.0,118.0
plee-the-bear.csv,100.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,1.0,67.0,0.0,7.0,9.0,1.0,0.0,17.0,3.0,94.0,5.0
quantlib.csv,5.0,3.0,118.0,43.0,0.0,0.0,2.0,2.0,4.0,1.0,26.0,0.0,6.0,9.0,2.0,0.0,20.0,2.0,18.0,0.0
reaper-ecad.csv,57.0,3.0,65.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,42.0,0.0,5.0,4.0,2.0,0.0,62.0,5.0,15.0,4.0
sbml.csv,14.0,119.0,23.0,80.0,0.0,1.0,4.0,0.0,2.0,0.0,18.0,7.0,13.0,5.0,6.0,0.0,17.0,2.0,13.0,4.0
smartgwt.csv,41.0,23.0,5.0,31.0,0.0,1.0,8.0,0.0,6.0,5.0,6.0,4.0,10.0,3.0,0.0,3.0,8.0,5.0,24.0,2.0
unladen-swallow.csv,25.0,0.0,70.0,41.0,1.0,0.0,5.0,0.0,4.0,0.0,59.0,0.0,7.0,10.0,16.0,0.0,14.0,5.0,46.0,3.0
vienna-add-in.csv,64.0,73.0,37.0,67.0,0.0,0.0,5.0,0.0,4.0,0.0,35.0,0.0,3.0,8.0,2.0,1.0,36.0,3.0,20.0,14.0
wow-qrsk.csv,1.0,3.0,29.0,7.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,6.0,1.0,4.0,3.0,12.0,118.0
