,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.67,0.64,0.56,0.68,0.61,0.7,0.02,0.32,0.52
graphmak.csv,0.68,0.8,0.0,0.91,0.82,0.8,0.89,0.66,0.85
guineu.csv,0.04,0.88,0.62,0.73,0.83,0.67,0.87,0.58,0.73
jhotdraw.csv,0.89,0.84,1.0,0.95,0.13,0.89,0.93,1.0,0.93
ofbiz.csv,0.81,0.69,0.61,0.79,0.63,0.56,0.78,0.73,0.01
pdfedit.csv,0.77,0.76,0.71,0.02,0.67,0.72,0.69,0.82,0.64
pokeglobal.csv,0.89,0.0,0.68,0.59,0.89,0.88,0.71,0.47,0.7
red5.csv,0.5,0.74,0.76,0.63,0.6,0.02,0.84,0.51,0.79
twostep.csv,0.6,0.49,0.63,0.64,0.58,0.62,0.53,0.08,0.71
