,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.54,0.51,0.68,0.65,0.53,0.47,0.98,0.73,0.65
graphmak.csv,0.35,0.2,1.0,0.09,0.19,0.21,0.12,0.35,0.15
guineu.csv,0.96,0.12,0.4,0.28,0.19,0.35,0.14,0.42,0.27
jhotdraw.csv,0.12,0.29,0.0,0.07,0.87,0.12,0.07,0.0,0.07
ofbiz.csv,0.19,0.51,0.44,0.58,0.44,0.51,0.24,0.46,0.99
pdfedit.csv,0.62,0.24,0.48,0.98,0.5,0.53,0.57,0.46,0.47
pokeglobal.csv,0.85,1.0,0.8,0.74,0.85,0.81,0.88,0.85,0.72
red5.csv,0.77,0.85,0.84,0.63,0.65,0.98,0.42,0.85,0.45
twostep.csv,0.69,0.66,0.72,0.53,0.63,0.47,0.68,0.92,0.51
