,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.45,0.45,0.37,0.45,0.51,0.48,0.44,0.44,0.46
graphmak.csv,0.65,0.88,0.6,0.88,0.98,0.92,0.94,0.69,0.98
guineu.csv,0.68,0.88,0.67,0.94,0.92,0.65,0.95,0.64,0.64
jhotdraw.csv,0.83,0.72,0.5,0.91,0.98,0.88,0.89,0.0,0.93
ofbiz.csv,0.9,0.43,0.73,0.48,0.6,0.5,0.82,0.59,0.44
pdfedit.csv,0.4,0.85,0.53,0.52,0.57,0.46,0.56,0.6,0.6
pokeglobal.csv,0.3,0.49,0.42,0.42,0.34,0.33,0.41,0.38,0.4
red5.csv,0.39,0.45,0.45,0.51,0.45,0.45,0.52,0.45,0.5
twostep.csv,0.4,0.41,0.41,0.52,0.44,0.52,0.41,0.5,0.43
