,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.86,0.7,0.65,0.57,0.4,0.68,0.69,0.86,1.02
bzbyte.csv,0.96,1.0,0.61,0.96,1.0,0.88,0.53,0.44,1.0
encog-java.csv,0.41,0.89,0.9,0.68,0.69,0.93,0.95,0.7,0.92
galaxium.csv,0.89,0.69,0.82,0.93,0.59,0.95,0.28,0.86,0.59
h2database.csv,0.46,0.37,0.86,0.42,0.72,0.7,0.58,0.65,0.88
haphazard.csv,0.64,0.89,0.66,0.61,0.79,0.49,0.79,0.63,0.87
jaql.csv,0.66,0.61,0.84,0.4,0.63,0.87,0.71,0.67,0.84
raven-monitoring.csv,0.72,0.67,0.41,0.63,0.88,0.69,0.76,0.71,0.78
v8.csv,0.96,0.61,0.85,0.86,0.9,0.69,0.73,0.82,0.23
