,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.85,1.0,1.0,0.01,0.97,0.96
jahshaka.csv,0.48,0.31,0.82,0.65,0.77,0.79
jam-daq.csv,0.6,0.91,0.57,0.46,0.44,0.41
jatlas.csv,0.82,0.65,0.89,0.57,0.16,0.62
jedit.csv,0.31,0.98,0.63,1.0,0.94,1.0
open-media-library.csv,0.74,0.57,0.4,1.02,0.5,0.69
