,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv
calcubetimer.csv,98.5,292.5,97.5,498.0,97.5
chaperon.csv,296.0,179.0,96.5,96.5,86.5
mule.csv,296.0,96.5,97.5,96.5,94.5
springside.csv,98.5,190.0,94.5,96.5,94.5
swtfox.csv,197.5,390.5,98.5,996.0,94.5
