,recall,precision,pf,wins
checker-framework.csv,0.29,0.54,0.31,11
elvishrayrenderer.csv,0.71,0.47,0.57,7
graphmak.csv,0.13,0.67,0.07,17
jmol.csv,0.69,0.59,0.44,16
mesa3d.csv,0.2,0.45,0.2,6
minig.csv,0.57,0.54,0.44,12
moving-pictures.csv,0.74,0.45,0.74,1
ngl.csv,0.59,0.48,0.46,10
nunit.csv,0.18,0.55,0.09,15
octave.csv,0.47,0.44,0.48,4
opengs.csv,0.29,0.67,0.13,18
owlib.csv,0.57,0.58,0.45,14
prelude.csv,0.76,0.46,0.65,5
tokratan.csv,0.1,0.42,0.05,8
xfce.csv,0.75,0.43,0.7,2
xharbour.csv,0.89,0.42,0.88,0
zabbix.csv,0.82,0.53,0.76,9
zengine.csv,0.92,0.44,0.81,3
zildo.csv,0.39,0.53,0.25,13
