,paintown.csv,smbopensoft.csv,triplea.csv,fbmanager.csv,sqlpower-library.csv,bscwweasel.csv,retromenu.csv,capcode.csv,botsnscouts.csv,nodal.csv,st-filteredstatistics.csv,lcfizvtop.csv,avisynth2.csv,powerfolder.csv,bzbyte.csv,mediaportal.csv,emite.csv,duplicati.csv,uface.csv
avisynth2.csv,140.0,0.0,52.0,64.0,62.0,161.0,65.0,82.0,53.0,85.0,0.0,0.0,0.0,125.0,0.0,1.0,70.0,58.0,0.0
botsnscouts.csv,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,3.0,0.0,22.0,1.0,0.0,1.0
bscwweasel.csv,2.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,64.0,0.0,0.0,8.0,70.0,0.0,0.0
bzbyte.csv,3.0,1.0,0.0,1.0,0.0,34.0,7.0,0.0,4.0,0.0,2.0,0.0,32.0,66.0,0.0,23.0,2.0,0.0,0.0
capcode.csv,2.0,199.0,2.0,1.0,0.0,6.0,65.0,0.0,7.0,4.0,0.0,15.0,5.0,125.0,0.0,21.0,2.0,0.0,3.0
emite.csv,3.0,0.0,1.0,4.0,0.0,14.0,6.0,10.0,6.0,3.0,0.0,8.0,22.0,7.0,0.0,0.0,0.0,1.0,4.0
fbmanager.csv,11.0,1.0,0.0,0.0,0.0,13.0,6.0,7.0,0.0,3.0,0.0,8.0,64.0,34.0,0.0,16.0,0.0,0.0,0.0
lcfizvtop.csv,4.0,0.0,2.0,2.0,0.0,48.0,11.0,7.0,8.0,1.0,0.0,0.0,64.0,22.0,1.0,3.0,3.0,0.0,0.0
mediaportal.csv,0.0,1.0,2.0,1.0,0.0,49.0,13.0,0.0,6.0,1.0,0.0,1.0,64.0,91.0,0.0,0.0,3.0,0.0,0.0
nodal.csv,2.0,0.0,0.0,3.0,1.0,4.0,2.0,13.0,4.0,0.0,4.0,7.0,64.0,19.0,0.0,3.0,3.0,0.0,1.0
paintown.csv,0.0,1.0,2.0,0.0,0.0,11.0,9.0,12.0,3.0,0.0,0.0,8.0,0.0,58.0,0.0,1.0,2.0,0.0,3.0
powerfolder.csv,140.0,0.0,52.0,64.0,0.0,0.0,0.0,82.0,0.0,85.0,0.0,58.0,64.0,0.0,0.0,4.0,70.0,0.0,161.0
retromenu.csv,3.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,2.0,1.0,0.0,64.0,17.0,1.0,12.0,0.0,0.0,0.0
smbopensoft.csv,1.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,1.0,1.0,11.0,20.0,30.0,0.0,9.0,0.0,0.0,0.0
sqlpower-library.csv,0.0,1.0,1.0,6.0,0.0,31.0,1.0,0.0,5.0,1.0,1.0,12.0,17.0,35.0,2.0,19.0,3.0,0.0,0.0
st-filteredstatistics.csv,1.0,0.0,1.0,0.0,0.0,16.0,4.0,10.0,5.0,4.0,0.0,0.0,9.0,28.0,1.0,3.0,1.0,0.0,4.0
triplea.csv,6.0,0.0,0.0,0.0,0.0,4.0,6.0,13.0,5.0,0.0,0.0,0.0,27.0,34.0,0.0,19.0,2.0,0.0,0.0
uface.csv,3.0,1.0,0.0,1.0,2.0,12.0,8.0,15.0,5.0,1.0,0.0,0.0,35.0,68.0,2.0,23.0,2.0,0.0,0.0
