,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.89,0.54,0.58,0.66,0.68,0.94,0.65,0.86
aztec.csv,0.92,0.61,0.69,0.49,0.74,0.95,0.42,0.52
jbpm.csv,0.0,0.0,0.98,0.86,0.95,0.8,0.44,0.62
mediate.csv,0.46,0.39,0.45,0.44,0.47,0.44,0.47,0.43
mycila.csv,0.94,0.62,0.62,0.81,0.54,0.7,0.9,0.73
neodatis-odb.csv,0.63,0.43,0.8,0.76,0.4,0.46,0.9,0.63
nsis.csv,0.49,0.49,0.47,0.56,0.4,0.43,0.4,0.52
rodin-b-sharp.csv,0.5,0.0,0.93,0.0,0.7,0.98,0.5,0.68
