,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.14,0.0,0.39,0.26,0.23,0.05,0.36,0.23
aztec.csv,0.14,0.35,0.48,0.74,0.3,0.0,0.74,0.63
jbpm.csv,0.0,0.0,0.0,0.33,0.33,0.01,0.86,0.49
mediate.csv,0.57,0.77,0.53,0.59,0.0,0.9,0.57,0.51
mycila.csv,0.0,0.48,0.54,0.27,0.37,0.49,0.0,0.16
neodatis-odb.csv,0.57,0.74,0.42,0.0,0.83,0.89,0.17,0.52
nsis.csv,0.0,0.68,0.87,0.49,0.73,0.99,0.9,0.62
rodin-b-sharp.csv,0.0,0.0,0.02,0.0,0.37,0.22,0.05,0.0
