,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.92,0.04,0.47,0.75,0.73,1.0,0.88,0.87
aztec.csv,0.88,0.66,0.89,0.78,0.71,0.08,0.74,0.75
jbpm.csv,0.99,0.96,0.0,0.73,0.84,0.96,0.91,0.56
mediate.csv,0.81,0.78,0.63,0.73,0.03,0.96,0.7,0.73
mycila.csv,0.8,0.77,0.99,0.83,0.72,0.79,0.0,0.46
neodatis-odb.csv,0.65,0.8,0.77,0.0,0.89,0.96,0.72,0.69
nsis.csv,0.0,0.79,0.89,0.65,0.77,0.99,0.9,0.74
rodin-b-sharp.csv,0.98,1.0,0.9,1.0,0.78,1.02,1.0,0.01
