,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.0,0.0,15.0,0.0,2.0,318.0,7.0,4.0
aztec.csv,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0
jbpm.csv,0.0,0.0,0.0,0.0,2.0,1.0,9.0,1.0
mediate.csv,0.0,2.0,16.0,0.0,0.0,83.0,3.0,4.0
mycila.csv,0.0,2.0,71.0,1.0,3.0,33.0,0.0,2.0
neodatis-odb.csv,1.0,2.0,1.0,0.0,2.0,68.0,1.0,1.0
nsis.csv,0.0,2.0,1.0,0.0,2.0,46.0,9.0,1.0
rodin-b-sharp.csv,0.0,57.0,6.0,106.0,3.0,318.0,51.0,0.0
