,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.09,0.96,0.73,0.3,0.31,0.0,0.2,0.17
aztec.csv,0.13,0.44,0.25,0.76,0.36,0.92,0.9,0.59
jbpm.csv,0.01,0.04,1.0,0.35,0.23,0.04,0.7,0.72
mediate.csv,0.43,0.93,0.65,0.57,0.97,0.67,0.6,0.48
mycila.csv,0.2,0.41,0.17,0.22,0.38,0.38,1.0,0.57
neodatis-odb.csv,0.69,0.7,0.35,1.0,0.69,0.62,0.3,0.55
nsis.csv,1.0,0.59,0.79,0.57,0.77,0.92,1.0,0.61
rodin-b-sharp.csv,0.02,0.0,0.1,0.0,0.31,0.0,0.0,0.99
