,plearn.csv,awemud.csv,tzod.csv,psrchive.csv,liferea.csv,kwave.csv,firebreath.csv,qcad2.csv,customwars.csv,irplus.csv,wxcode.csv,xinity.csv,xmoto.csv,gss.csv
awemud.csv,6.0,0.0,5.0,20.0,0.0,0.0,2.0,2.0,5.0,1.0,6.0,1.0,0.0,2.0
customwars.csv,1.0,0.0,1.0,8.0,4.0,12.0,1.0,7.0,0.0,1.0,0.0,2.0,0.0,4.0
firebreath.csv,2.0,0.0,3.0,2.0,3.0,0.0,0.0,5.0,6.0,0.0,2.0,3.0,1.0,0.0
gss.csv,0.0,0.0,14.0,8.0,13.0,0.0,9.0,2.0,0.0,1.0,32.0,1.0,0.0,0.0
irplus.csv,2.0,1.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,0.0,11.0,1.0,1.0,0.0
kwave.csv,2.0,1.0,5.0,1.0,3.0,0.0,1.0,5.0,3.0,1.0,18.0,0.0,4.0,1.0
liferea.csv,2.0,0.0,3.0,8.0,0.0,4.0,2.0,0.0,3.0,6.0,82.0,0.0,0.0,3.0
plearn.csv,0.0,2.0,3.0,2.0,11.0,0.0,16.0,3.0,10.0,0.0,3.0,2.0,1.0,0.0
psrchive.csv,1.0,1.0,1.0,0.0,56.0,0.0,1.0,0.0,7.0,68.0,4.0,1.0,1.0,0.0
qcad2.csv,5.0,1.0,3.0,3.0,5.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0
tzod.csv,2.0,1.0,0.0,10.0,5.0,0.0,1.0,2.0,3.0,1.0,27.0,0.0,4.0,0.0
wxcode.csv,1.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
xinity.csv,2.0,1.0,4.0,13.0,1.0,0.0,2.0,2.0,10.0,1.0,30.0,0.0,9.0,2.0
xmoto.csv,1.0,0.0,0.0,5.0,9.0,3.0,9.0,9.0,12.0,3.0,22.0,1.0,0.0,0.0
