,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.57,0.86,0.88,0.78,0.54,0.3,0.78,0.27,0.52
barracudamvc.csv,0.5,0.85,0.77,0.73,0.48,0.26,0.68,0.28,0.53
ingex.csv,0.44,0.7,0.71,0.61,0.31,0.3,0.75,0.33,0.55
jgnash.csv,0.42,0.52,0.62,0.7,0.52,0.52,0.69,0.35,0.54
jsr308-langtools.csv,0.56,0.5,0.92,0.77,0.51,0.31,0.95,0.37,0.56
owlapi.csv,0.29,0.79,0.11,0.39,0.41,0.22,0.63,0.52,0.49
owlib.csv,0.65,0.56,0.65,0.55,0.24,0.37,0.56,0.35,0.51
sidekar.csv,0.0,0.0,0.14,0.82,0.51,0.0,0.0,0.0,0.0
springside.csv,0.44,0.6,0.8,0.62,0.68,0.29,0.61,0.32,0.5
