,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.4,0.47,0.31,0.4,0.45,0.37,0.4,0.48,0.35
barracudamvc.csv,0.46,0.42,0.43,0.47,0.47,0.41,0.45,0.48,0.37
ingex.csv,0.61,0.45,0.46,0.66,0.65,0.45,0.47,0.58,0.5
jgnash.csv,0.62,0.45,0.49,0.41,0.49,0.68,0.41,0.43,0.33
jsr308-langtools.csv,0.47,0.49,0.32,0.46,0.46,0.38,0.38,0.48,0.43
owlapi.csv,0.98,0.42,0.83,0.71,0.59,0.59,0.52,0.6,0.51
owlib.csv,0.38,0.43,0.37,0.41,0.89,0.49,0.46,0.4,0.31
sidekar.csv,0.0,0.0,0.9,0.5,0.46,0.0,0.0,0.0,0.0
springside.csv,0.52,0.43,0.36,0.54,0.48,0.54,0.5,0.54,0.35
