,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.6,0.96,0.34,0.32,0.15,0.11,0.1,0.14,0.5
e-bio-flow.csv,0.0,0.07,0.25,0.45,0.38,0.11,0.97,0.15,0.0
jmoney.csv,0.95,0.07,0.14,0.36,0.08,0.06,0.17,0.14,0.12
jmonkeyengine.csv,0.25,0.22,0.19,0.5,0.23,1.0,0.2,0.07,0.0
jsidplay2.csv,0.55,0.15,0.98,0.32,0.92,0.78,0.73,0.38,0.62
matrex.csv,0.75,0.15,0.47,0.32,0.62,0.22,0.2,0.97,0.38
piccolo2d.csv,0.35,0.0,0.1,0.09,1.0,0.17,0.1,0.0,0.0
reaper3d.csv,0.05,0.0,0.22,0.45,0.0,0.17,0.13,0.14,0.88
sblim.csv,0.0,0.04,0.07,1.0,0.23,0.06,0.07,0.07,0.0
