,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.57,0.96,0.91,0.28,0.14,0.17,0.3,0.62,0.15
e-bio-flow.csv,0.0,0.29,0.88,0.31,0.28,0.12,1.0,0.33,0.0
jmoney.csv,1.0,0.5,0.89,0.53,0.14,0.5,0.36,0.91,0.08
jmonkeyengine.csv,0.45,0.55,0.69,0.34,0.17,1.0,0.4,0.45,0.0
jsidplay2.csv,0.38,0.15,1.0,0.13,0.14,0.26,0.43,0.64,0.09
matrex.csv,0.6,0.29,0.88,0.23,0.22,0.15,0.33,1.0,0.07
piccolo2d.csv,0.7,0.0,0.86,0.29,1.0,0.75,0.6,0.0,0.0
reaper3d.csv,0.14,0.0,0.52,0.33,0.0,0.5,0.27,0.26,1.0
sblim.csv,0.0,0.33,1.0,1.0,0.6,0.33,0.33,0.5,0.0
