,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.48,0.18,0.47,1.0,0.08,0.46
jahshaka.csv,0.62,0.47,0.41,1.0,0.08,0.45
jam-daq.csv,0.55,0.33,0.56,1.0,0.33,0.64
jatlas.csv,0.5,0.18,0.42,0.98,0.38,0.52
jedit.csv,0.73,0.18,0.54,0.97,0.07,0.45
open-media-library.csv,0.45,0.38,0.68,0.96,0.17,0.53
