,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.33,0.42,0.33,0.35,0.38,0.35
jahshaka.csv,0.43,0.53,0.48,0.51,0.5,0.38
jam-daq.csv,0.51,0.67,0.83,0.43,0.83,0.42
jatlas.csv,0.34,0.64,0.38,0.39,0.69,0.42
jedit.csv,0.42,0.45,0.4,0.36,0.43,0.36
open-media-library.csv,0.45,0.69,0.49,0.4,0.61,0.39
