,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,0.32,0.09,0.33,0.0,0.19,0.23,0.43,0.27
anaxagora.csv,0.81,0.21,1.0,0.52,0.19,0.95,0.71,0.6
botsnscouts.csv,0.23,0.49,0.97,0.22,0.4,0.32,0.86,0.48
emisview.csv,0.45,0.28,0.43,0.52,0.19,0.47,0.14,0.29
matrex.csv,0.03,0.42,0.37,0.3,0.07,0.15,0.07,0.05
mediaportal.csv,0.03,0.08,0.1,0.11,0.1,0.12,0.07,0.27
mediate.csv,0.45,0.26,0.43,0.22,0.44,0.69,0.43,0.15
ontopia.csv,0.65,0.6,0.37,0.41,0.44,0.32,0.14,0.39
